Country Name,Country Code,Indicator Name,Indicator Code,Year,Value
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,1988,-29027.0
Tonga,TON,Net migration,SM.POP.NETM,1988,-2138.0
South Asia (IDA & IBRD),TSA,Net migration,SM.POP.NETM,1988,-691147.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,1988,-298570.0
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,1988,-9023.0
Tunisia,TUN,Net migration,SM.POP.NETM,1988,3934.0
Turkiye,TUR,Net migration,SM.POP.NETM,1988,-27659.0
Tuvalu,TUV,Net migration,SM.POP.NETM,1988,-72.0
Tanzania,TZA,Net migration,SM.POP.NETM,1988,-71012.0
Uganda,UGA,Net migration,SM.POP.NETM,1988,-20113.0
Ukraine,UKR,Net migration,SM.POP.NETM,1988,75637.0
Upper middle income,UMC,Net migration,SM.POP.NETM,1988,-491568.0
Uruguay,URY,Net migration,SM.POP.NETM,1988,-6582.0
United States,USA,Net migration,SM.POP.NETM,1988,460778.0
Uzbekistan,UZB,Net migration,SM.POP.NETM,1988,-473.0
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,1988,-1243.0
Venezuela, RB,VEN,Net migration,1988,182.0
British Virgin Islands,VGB,Net migration,SM.POP.NETM,1988,325.0
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,1988,-1570.0
Viet Nam,VNM,Net migration,SM.POP.NETM,1988,-84361.0
Vanuatu,VUT,Net migration,SM.POP.NETM,1988,-959.0
World,WLD,Net migration,SM.POP.NETM,1988,0.0
Samoa,WSM,Net migration,SM.POP.NETM,1988,-4366.0
Kosovo,XKX,Net migration,SM.POP.NETM,1988,-15870.0
Yemen, Rep.,YEM,Net migration,1988,-9097.0
South Africa,ZAF,Net migration,SM.POP.NETM,1988,246382.0
Zambia,ZMB,Net migration,SM.POP.NETM,1988,-31270.0
Zimbabwe,ZWE,Net migration,SM.POP.NETM,1988,11327.0
Aruba,ABW,Net migration,SM.POP.NETM,1989,-185.0
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,1989,-143960.0
Afghanistan,AFG,Net migration,SM.POP.NETM,1989,18296.0
Africa Western and Central,AFW,Net migration,SM.POP.NETM,1989,-28470.0
Angola,AGO,Net migration,SM.POP.NETM,1989,63586.0
Albania,ALB,Net migration,SM.POP.NETM,1989,-38835.0
Andorra,AND,Net migration,SM.POP.NETM,1989,-38.0
Arab World,ARB,Net migration,SM.POP.NETM,1989,-197544.0
United Arab Emirates,ARE,Net migration,SM.POP.NETM,1989,68132.0
Argentina,ARG,Net migration,SM.POP.NETM,1989,26555.0
Armenia,ARM,Net migration,SM.POP.NETM,1989,98517.0
American Samoa,ASM,Net migration,SM.POP.NETM,1989,152.0
Antigua and Barbuda,ATG,Net migration,SM.POP.NETM,1989,-1124.0
Australia,AUS,Net migration,SM.POP.NETM,1989,144042.0
Austria,AUT,Net migration,SM.POP.NETM,1989,46232.0
Azerbaijan,AZE,Net migration,SM.POP.NETM,1989,-101986.0
Burundi,BDI,Net migration,SM.POP.NETM,1989,-43561.0
Belgium,BEL,Net migration,SM.POP.NETM,1989,7301.0
Benin,BEN,Net migration,SM.POP.NETM,1989,-315.0
Burkina Faso,BFA,Net migration,SM.POP.NETM,1989,-31843.0
Bangladesh,BGD,Net migration,SM.POP.NETM,1989,-406910.0
Bulgaria,BGR,Net migration,SM.POP.NETM,1989,-114705.0
Bahrain,BHR,Net migration,SM.POP.NETM,1989,5220.0
Bahamas, The,BHS,Net migration,1989,413.0
Bosnia and Herzegovina,BIH,Net migration,SM.POP.NETM,1989,-19634.0
Belarus,BLR,Net migration,SM.POP.NETM,1989,5639.0
Belize,BLZ,Net migration,SM.POP.NETM,1989,-1654.0
Bermuda,BMU,Net migration,SM.POP.NETM,1989,24.0
Bolivia,BOL,Net migration,SM.POP.NETM,1989,-20720.0
Brazil,BRA,Net migration,SM.POP.NETM,1989,-60023.0
Barbados,BRB,Net migration,SM.POP.NETM,1989,-1400.0
Brunei Darussalam,BRN,Net migration,SM.POP.NETM,1989,1002.0
Bhutan,BTN,Net migration,SM.POP.NETM,1989,1180.0
Botswana,BWA,Net migration,SM.POP.NETM,1989,1495.0
Central African Republic,CAF,Net migration,SM.POP.NETM,1989,409.0
Canada,CAN,Net migration,SM.POP.NETM,1989,258094.0
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,1989,-250743.0
Switzerland,CHE,Net migration,SM.POP.NETM,1989,34432.0
Channel Islands,CHI,Net migration,SM.POP.NETM,1989,1096.0
Chile,CHL,Net migration,SM.POP.NETM,1989,-6186.0
China,CHN,Net migration,SM.POP.NETM,1989,-313476.0
Cote d'Ivoire,CIV,Net migration,SM.POP.NETM,1989,67324.0
Cameroon,CMR,Net migration,SM.POP.NETM,1989,-11244.0
Congo, Dem. Rep.,COD,Net migration,1989,101314.0
Congo, Rep.,COG,Net migration,1989,22.0
Colombia,COL,Net migration,SM.POP.NETM,1989,-21329.0
Comoros,COM,Net migration,SM.POP.NETM,1989,-1860.0
Cabo Verde,CPV,Net migration,SM.POP.NETM,1989,-5704.0
Costa Rica,CRI,Net migration,SM.POP.NETM,1989,3758.0
Caribbean small states,CSS,Net migration,SM.POP.NETM,1989,-35042.0
Cuba,CUB,Net migration,SM.POP.NETM,1989,-14705.0
Curacao,CUW,Net migration,SM.POP.NETM,1989,-2405.0
Cayman Islands,CYM,Net migration,SM.POP.NETM,1989,700.0
Cyprus,CYP,Net migration,SM.POP.NETM,1989,1903.0
Czechia,CZE,Net migration,SM.POP.NETM,1989,-2175.0
Germany,DEU,Net migration,SM.POP.NETM,1989,761002.0
Djibouti,DJI,Net migration,SM.POP.NETM,1989,33465.0
Dominica,DMA,Net migration,SM.POP.NETM,1989,-1651.0
Denmark,DNK,Net migration,SM.POP.NETM,1989,3720.0
Dominican Republic,DOM,Net migration,SM.POP.NETM,1989,-26984.0
Algeria,DZA,Net migration,SM.POP.NETM,1989,-234.0
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,1989,-421736.0
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,1989,-582510.0
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,1989,-61486.0
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,1989,-382289.0
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,1989,479788.0
Ecuador,ECU,Net migration,SM.POP.NETM,1989,-16240.0
Egypt, Arab Rep.,EGY,Net migration,1989,66147.0
Euro area,EMU,Net migration,SM.POP.NETM,1989,858006.0
Eritrea,ERI,Net migration,SM.POP.NETM,1989,-7330.0
Spain,ESP,Net migration,SM.POP.NETM,1989,-25892.0
Estonia,EST,Net migration,SM.POP.NETM,1989,-368.0
Ethiopia,ETH,Net migration,SM.POP.NETM,1989,242614.0
European Union,EUU,Net migration,SM.POP.NETM,1989,689362.0
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,1989,-627177.0
Finland,FIN,Net migration,SM.POP.NETM,1989,5775.0
Fiji,FJI,Net migration,SM.POP.NETM,1989,-10685.0
France,FRA,Net migration,SM.POP.NETM,1989,82052.0
Faroe Islands,FRO,Net migration,SM.POP.NETM,1989,28.0
Micronesia, Fed. Sts.,FSM,Net migration,1989,-994.0
Gabon,GAB,Net migration,SM.POP.NETM,1989,990.0
United Kingdom,GBR,Net migration,SM.POP.NETM,1989,49586.0
Georgia,GEO,Net migration,SM.POP.NETM,1989,-85690.0
Ghana,GHA,Net migration,SM.POP.NETM,1989,-52293.0
Gibraltar,GIB,Net migration,SM.POP.NETM,1989,-580.0
Guinea,GIN,Net migration,SM.POP.NETM,1989,-5150.0
Gambia, The,GMB,Net migration,1989,10187.0
Guinea-Bissau,GNB,Net migration,SM.POP.NETM,1989,-8296.0
Equatorial Guinea,GNQ,Net migration,SM.POP.NETM,1989,3545.0
Greece,GRC,Net migration,SM.POP.NETM,1989,18862.0
Grenada,GRD,Net migration,SM.POP.NETM,1989,-1254.0
Greenland,GRL,Net migration,SM.POP.NETM,1989,-250.0
Guatemala,GTM,Net migration,SM.POP.NETM,1989,-30860.0
Guam,GUM,Net migration,SM.POP.NETM,1989,72.0
Guyana,GUY,Net migration,SM.POP.NETM,1989,-20870.0
High income,HIC,Net migration,SM.POP.NETM,1989,2140059.0
Hong Kong SAR, China,HKG,Net migration,1989,-21649.0
Honduras,HND,Net migration,SM.POP.NETM,1989,-16146.0
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,1989,-595835.0
Croatia,HRV,Net migration,SM.POP.NETM,1989,8471.0
Haiti,HTI,Net migration,SM.POP.NETM,1989,-25857.0
Hungary,HUN,Net migration,SM.POP.NETM,1989,-16991.0
IBRD only,IBD,Net migration,SM.POP.NETM,1989,-1017296.0
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,1989,-2278695.0
IDA total,IDA,Net migration,SM.POP.NETM,1989,-1261399.0
IDA blend,IDB,Net migration,SM.POP.NETM,1989,-7072.0
Indonesia,IDN,Net migration,SM.POP.NETM,1989,19905.0
IDA only,IDX,Net migration,SM.POP.NETM,1989,-1254327.0
Isle of Man,IMN,Net migration,SM.POP.NETM,1989,1291.0
India,IND,Net migration,SM.POP.NETM,1989,-2907.0
Not classified,INX,Net migration,SM.POP.NETM,1989,
Ireland,IRL,Net migration,SM.POP.NETM,1989,-28752.0
Iran, Islamic Rep.,IRN,Net migration,1989,30688.0
Iraq,IRQ,Net migration,SM.POP.NETM,1989,19392.0
Iceland,ISL,Net migration,SM.POP.NETM,1989,-994.0
Israel,ISR,Net migration,SM.POP.NETM,1989,14192.0
Italy,ITA,Net migration,SM.POP.NETM,1989,19540.0
Jamaica,JAM,Net migration,SM.POP.NETM,1989,-27049.0
Jordan,JOR,Net migration,SM.POP.NETM,1989,50941.0
Japan,JPN,Net migration,SM.POP.NETM,1989,31202.0
Kazakhstan,KAZ,Net migration,SM.POP.NETM,1989,-72096.0
Kenya,KEN,Net migration,SM.POP.NETM,1989,-24949.0
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,1989,-25723.0
Cambodia,KHM,Net migration,SM.POP.NETM,1989,55125.0
Kiribati,KIR,Net migration,SM.POP.NETM,1989,-338.0
St. Kitts and Nevis,KNA,Net migration,SM.POP.NETM,1989,-788.0
Korea, Rep.,KOR,Net migration,1989,192534.0
Kuwait,KWT,Net migration,SM.POP.NETM,1989,34643.0
Latin America & Caribbean (excluding high income),LAC,Net migration,SM.POP.NETM,1989,-727603.0
Lao PDR,LAO,Net migration,SM.POP.NETM,1989,-1272.0
Lebanon,LBN,Net migration,SM.POP.NETM,1989,-1827.0
Liberia,LBR,Net migration,SM.POP.NETM,1989,8156.0
Libya,LBY,Net migration,SM.POP.NETM,1989,981.0
St. Lucia,LCA,Net migration,SM.POP.NETM,1989,-1734.0
Latin America & Caribbean,LCN,Net migration,SM.POP.NETM,1989,-787030.0
Least developed countries: UN classification,LDC,Net migration,SM.POP.NETM,1989,-1002964.0
Low income,LIC,Net migration,SM.POP.NETM,1989,-502752.0
Liechtenstein,LIE,Net migration,SM.POP.NETM,1989,152.0
Sri Lanka,LKA,Net migration,SM.POP.NETM,1989,-33305.0
Lower middle income,LMC,Net migration,SM.POP.NETM,1989,-996449.0
Low & middle income,LMY,Net migration,SM.POP.NETM,1989,-2148944.0
Lesotho,LSO,Net migration,SM.POP.NETM,1989,-11207.0
Late-demographic dividend,LTE,Net migration,SM.POP.NETM,1989,-684129.0
Lithuania,LTU,Net migration,SM.POP.NETM,1989,-26985.0
Luxembourg,LUX,Net migration,SM.POP.NETM,1989,2999.0
Latvia,LVA,Net migration,SM.POP.NETM,1989,-4960.0
Macao SAR, China,MAC,Net migration,1989,7144.0
St. Martin (French part),MAF,Net migration,SM.POP.NETM,1989,1954.0
Morocco,MAR,Net migration,SM.POP.NETM,1989,-104509.0
Monaco,MCO,Net migration,SM.POP.NETM,1989,285.0
Moldova,MDA,Net migration,SM.POP.NETM,1989,-29307.0
Madagascar,MDG,Net migration,SM.POP.NETM,1989,-1848.0
Maldives,MDV,Net migration,SM.POP.NETM,1989,-610.0
Middle East & North Africa,MEA,Net migration,SM.POP.NETM,1989,354417.0
Mexico,MEX,Net migration,SM.POP.NETM,1989,-386467.0
Marshall Islands,MHL,Net migration,SM.POP.NETM,1989,-479.0
Middle income,MIC,Net migration,SM.POP.NETM,1989,-1646192.0
North Macedonia,MKD,Net migration,SM.POP.NETM,1989,-13528.0
Mali,MLI,Net migration,SM.POP.NETM,1989,-75771.0
Malta,MLT,Net migration,SM.POP.NETM,1989,248.0
Myanmar,MMR,Net migration,SM.POP.NETM,1989,-26585.0
Middle East & North Africa (excluding high income),MNA,Net migration,SM.POP.NETM,1989,36136.0
Montenegro,MNE,Net migration,SM.POP.NETM,1989,-1730.0
Mongolia,MNG,Net migration,SM.POP.NETM,1989,-9757.0
Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,1989,1977.0
Mozambique,MOZ,Net migration,SM.POP.NETM,1989,-199509.0
Mauritania,MRT,Net migration,SM.POP.NETM,1989,-17941.0
Mauritius,MUS,Net migration,SM.POP.NETM,1989,-2463.0
Malawi,MWI,Net migration,SM.POP.NETM,1989,180031.0
Malaysia,MYS,Net migration,SM.POP.NETM,1989,143544.0
North America,NAC,Net migration,SM.POP.NETM,1989,659116.0
Namibia,NAM,Net migration,SM.POP.NETM,1989,75072.0
New Caledonia,NCL,Net migration,SM.POP.NETM,1989,891.0
Niger,NER,Net migration,SM.POP.NETM,1989,613.0
Nigeria,NGA,Net migration,SM.POP.NETM,1989,99588.0
Nicaragua,NIC,Net migration,SM.POP.NETM,1989,-24364.0
Netherlands,NLD,Net migration,SM.POP.NETM,1989,31165.0
Norway,NOR,Net migration,SM.POP.NETM,1989,-1730.0
Nepal,NPL,Net migration,SM.POP.NETM,1989,-39808.0
Nauru,NRU,Net migration,SM.POP.NETM,1989,24.0
New Zealand,NZL,Net migration,SM.POP.NETM,1989,-8818.0
OECD members,OED,Net migration,SM.POP.NETM,1989,1490692.0
Oman,OMN,Net migration,SM.POP.NETM,1989,31528.0
Other small states,OSS,Net migration,SM.POP.NETM,1989,32028.0
Pakistan,PAK,Net migration,SM.POP.NETM,1989,-17164.0
Panama,PAN,Net migration,SM.POP.NETM,1989,-1368.0
Peru,PER,Net migration,SM.POP.NETM,1989,-33569.0
Philippines,PHL,Net migration,SM.POP.NETM,1989,-235884.0
Palau,PLW,Net migration,SM.POP.NETM,1989,113.0
Papua New Guinea,PNG,Net migration,SM.POP.NETM,1989,-19824.0
Poland,POL,Net migration,SM.POP.NETM,1989,-49192.0
Pre-demographic dividend,PRE,Net migration,SM.POP.NETM,1989,-646707.0
Puerto Rico,PRI,Net migration,SM.POP.NETM,1989,-12434.0
Korea, Dem. People's Rep.,PRK,Net migration,1989,0.0
Portugal,PRT,Net migration,SM.POP.NETM,1989,-30615.0
Paraguay,PRY,Net migration,SM.POP.NETM,1989,-4009.0
West Bank and Gaza,PSE,Net migration,SM.POP.NETM,1989,-3026.0
Pacific island small states,PSS,Net migration,SM.POP.NETM,1989,-20513.0
Post-demographic dividend,PST,Net migration,SM.POP.NETM,1989,1965619.0
French Polynesia,PYF,Net migration,SM.POP.NETM,1989,-889.0
Qatar,QAT,Net migration,SM.POP.NETM,1989,5045.0
Romania,ROU,Net migration,SM.POP.NETM,1989,-33866.0
Russian Federation,RUS,Net migration,SM.POP.NETM,1989,89400.0
Rwanda,RWA,Net migration,SM.POP.NETM,1989,-2826.0
South Asia,SAS,Net migration,SM.POP.NETM,1989,-481228.0
Saudi Arabia,SAU,Net migration,SM.POP.NETM,1989,159273.0
Sudan,SDN,Net migration,SM.POP.NETM,1989,-241979.0
Senegal,SEN,Net migration,SM.POP.NETM,1989,-12362.0
Singapore,SGP,Net migration,SM.POP.NETM,1989,68031.0
Solomon Islands,SLB,Net migration,SM.POP.NETM,1989,-270.0
Sierra Leone,SLE,Net migration,SM.POP.NETM,1989,-5079.0
El Salvador,SLV,Net migration,SM.POP.NETM,1989,-38211.0
San Marino,SMR,Net migration,SM.POP.NETM,1989,285.0
Somalia,SOM,Net migration,SM.POP.NETM,1989,-266281.0
Serbia,SRB,Net migration,SM.POP.NETM,1989,-16360.0
Sub-Saharan Africa (excluding high income),SSA,Net migration,SM.POP.NETM,1989,-172224.0
South Sudan,SSD,Net migration,SM.POP.NETM,1989,-130821.0
Sub-Saharan Africa,SSF,Net migration,SM.POP.NETM,1989,-172430.0
Small states,SST,Net migration,SM.POP.NETM,1989,-23527.0
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,1989,-571.0
Suriname,SUR,Net migration,SM.POP.NETM,1989,-3846.0
Slovak Republic,SVK,Net migration,SM.POP.NETM,1989,-7254.0
Slovenia,SVN,Net migration,SM.POP.NETM,1989,-2718.0
Sweden,SWE,Net migration,SM.POP.NETM,1989,44565.0
Eswatini,SWZ,Net migration,SM.POP.NETM,1989,5477.0
Sint Maarten (Dutch part),SXM,Net migration,SM.POP.NETM,1989,1375.0
Seychelles,SYC,Net migration,SM.POP.NETM,1989,-206.0
Syrian Arab Republic,SYR,Net migration,SM.POP.NETM,1989,-8379.0
Turks and Caicos Islands,TCA,Net migration,SM.POP.NETM,1989,174.0
Chad,TCD,Net migration,SM.POP.NETM,1989,4924.0
East Asia & Pacific (IDA & IBRD countries),TEA,Net migration,SM.POP.NETM,1989,-421599.0
Europe & Central Asia (IDA & IBRD countries),TEC,Net migration,SM.POP.NETM,1989,-482181.0
Togo,TGO,Net migration,SM.POP.NETM,1989,0.0
Thailand,THA,Net migration,SM.POP.NETM,1989,90497.0
Tajikistan,TJK,Net migration,SM.POP.NETM,1989,-53020.0
Turkmenistan,TKM,Net migration,SM.POP.NETM,1989,-3576.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Net migration,SM.POP.NETM,1989,-760419.0
Timor-Leste,TLS,Net migration,SM.POP.NETM,1989,-2246.0
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,1989,39162.0
Tonga,TON,Net migration,SM.POP.NETM,1989,-2280.0
South Asia (IDA & IBRD),TSA,Net migration,SM.POP.NETM,1989,-481228.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Net migration,SM.POP.NETM,1989,-172430.0
Trinidad and Tobago,TTO,Net migration,SM.POP.NETM,1989,-8588.0
Tunisia,TUN,Net migration,SM.POP.NETM,1989,4100.0
Turkiye,TUR,Net migration,SM.POP.NETM,1989,-33519.0
Tuvalu,TUV,Net migration,SM.POP.NETM,1989,-71.0
Tanzania,TZA,Net migration,SM.POP.NETM,1989,-71268.0
Uganda,UGA,Net migration,SM.POP.NETM,1989,-12576.0
Ukraine,UKR,Net migration,SM.POP.NETM,1989,36978.0
Upper middle income,UMC,Net migration,SM.POP.NETM,1989,-649743.0
Uruguay,URY,Net migration,SM.POP.NETM,1989,-7229.0
United States,USA,Net migration,SM.POP.NETM,1989,400998.0
Uzbekistan,UZB,Net migration,SM.POP.NETM,1989,-13888.0
St. Vincent and the Grenadines,VCT,Net migration,SM.POP.NETM,1989,-1244.0
Venezuela, RB,VEN,Net migration,1989,137.0
British Virgin Islands,VGB,Net migration,SM.POP.NETM,1989,334.0
Virgin Islands (U.S.),VIR,Net migration,SM.POP.NETM,1989,-1942.0
Viet Nam,VNM,Net migration,SM.POP.NETM,1989,-101113.0
Vanuatu,VUT,Net migration,SM.POP.NETM,1989,-1006.0
World,WLD,Net migration,SM.POP.NETM,1989,0.0
Samoa,WSM,Net migration,SM.POP.NETM,1989,-4527.0
Kosovo,XKX,Net migration,SM.POP.NETM,1989,-14531.0
Yemen, Rep.,YEM,Net migration,1989,-17952.0
South Africa,ZAF,Net migration,SM.POP.NETM,1989,255605.0
Zambia,ZMB,Net migration,SM.POP.NETM,1989,-36736.0
Zimbabwe,ZWE,Net migration,SM.POP.NETM,1989,3736.0
Aruba,ABW,Net migration,SM.POP.NETM,1990,879.0
Africa Eastern and Southern,AFE,Net migration,SM.POP.NETM,1990,47976.0
Afghanistan,AFG,Net migration,SM.POP.NETM,1990,-458737.0
Africa Western and Central,AFW,Net migration,SM.POP.NETM,1990,-482233.0
Angola,AGO,Net migration,SM.POP.NETM,1990,64821.0
Albania,ALB,Net migration,SM.POP.NETM,1990,-60173.0
Andorra,AND,Net migration,SM.POP.NETM,1990,3243.0
Arab World,ARB,Net migration,SM.POP.NETM,1990,-1433172.0
United Arab Emirates,ARE,Net migration,SM.POP.NETM,1990,67118.0
Argentina,ARG,Net migration,SM.POP.NETM,1990,15719.0
Armenia,ARM,Net migration,SM.POP.NETM,1990,2122.0
American Samoa,ASM,Net migration,SM.POP.NETM,1990,-219.0
Antigua and Barbuda,ATG,Net migration,SM.POP.NETM,1990,-1085.0
Australia,AUS,Net migration,SM.POP.NETM,1990,100093.0
Austria,AUT,Net migration,SM.POP.NETM,1990,59873.0
Azerbaijan,AZE,Net migration,SM.POP.NETM,1990,-63324.0
Burundi,BDI,Net migration,SM.POP.NETM,1990,-39926.0
Belgium,BEL,Net migration,SM.POP.NETM,1990,8299.0
Benin,BEN,Net migration,SM.POP.NETM,1990,-333.0
Burkina Faso,BFA,Net migration,SM.POP.NETM,1990,-32970.0
Bangladesh,BGD,Net migration,SM.POP.NETM,1990,-404105.0
Bulgaria,BGR,Net migration,SM.POP.NETM,1990,-116817.0
Bahrain,BHR,Net migration,SM.POP.NETM,1990,5090.0
Bahamas, The,BHS,Net migration,1990,523.0
Bosnia and Herzegovina,BIH,Net migration,SM.POP.NETM,1990,-22829.0
Belarus,BLR,Net migration,SM.POP.NETM,1990,-26497.0
Belize,BLZ,Net migration,SM.POP.NETM,1990,-1763.0
Bermuda,BMU,Net migration,SM.POP.NETM,1990,34.0
Bolivia,BOL,Net migration,SM.POP.NETM,1990,-21917.0
Brazil,BRA,Net migration,SM.POP.NETM,1990,-30555.0
Barbados,BRB,Net migration,SM.POP.NETM,1990,-1474.0
Brunei Darussalam,BRN,Net migration,SM.POP.NETM,1990,992.0
Bhutan,BTN,Net migration,SM.POP.NETM,1990,-1000.0
Botswana,BWA,Net migration,SM.POP.NETM,1990,2580.0
Central African Republic,CAF,Net migration,SM.POP.NETM,1990,1995.0
Canada,CAN,Net migration,SM.POP.NETM,1990,181461.0
Central Europe and the Baltics,CEB,Net migration,SM.POP.NETM,1990,-215793.0
Switzerland,CHE,Net migration,SM.POP.NETM,1990,58428.0
Channel Islands,CHI,Net migration,SM.POP.NETM,1990,1392.0
Chile,CHL,Net migration,SM.POP.NETM,1990,-1274.0
China,CHN,Net migration,SM.POP.NETM,1990,-11187.0
Cote d'Ivoire,CIV,Net migration,SM.POP.NETM,1990,79979.0
Cameroon,CMR,Net migration,SM.POP.NETM,1990,-8163.0
Congo, Dem. Rep.,COD,Net migration,1990,84415.0
Congo, Rep.,COG,Net migration,1990,1214.0
Colombia,COL,Net migration,SM.POP.NETM,1990,-7590.0
Comoros,COM,Net migration,SM.POP.NETM,1990,-2141.0
Cabo Verde,CPV,Net migration,SM.POP.NETM,1990,-2398.0
Costa Rica,CRI,Net migration,SM.POP.NETM,1990,7949.0
Caribbean small states,CSS,Net migration,SM.POP.NETM,1990,-38244.0
Cuba,CUB,Net migration,SM.POP.NETM,1990,-15438.0
Curacao,CUW,Net migration,SM.POP.NETM,1990,-2419.0
Cayman Islands,CYM,Net migration,SM.POP.NETM,1990,998.0
Cyprus,CYP,Net migration,SM.POP.NETM,1990,1371.0
Czechia,CZE,Net migration,SM.POP.NETM,1990,-3529.0
Germany,DEU,Net migration,SM.POP.NETM,1990,679702.0
Djibouti,DJI,Net migration,SM.POP.NETM,1990,49970.0
Dominica,DMA,Net migration,SM.POP.NETM,1990,-1722.0
Denmark,DNK,Net migration,SM.POP.NETM,1990,8667.0
Dominican Republic,DOM,Net migration,SM.POP.NETM,1990,-27397.0
Algeria,DZA,Net migration,SM.POP.NETM,1990,1962.0
East Asia & Pacific (excluding high income),EAP,Net migration,SM.POP.NETM,1990,148408.0
Early-demographic dividend,EAR,Net migration,SM.POP.NETM,1990,970041.0
East Asia & Pacific,EAS,Net migration,SM.POP.NETM,1990,508029.0
Europe & Central Asia (excluding high income),ECA,Net migration,SM.POP.NETM,1990,-562278.0
Europe & Central Asia,ECS,Net migration,SM.POP.NETM,1990,533566.0
Ecuador,ECU,Net migration,SM.POP.NETM,1990,-21164.0
Egypt, Arab Rep.,EGY,Net migration,1990,52648.0
Euro area,EMU,Net migration,SM.POP.NETM,1990,823539.0
Eritrea,ERI,Net migration,SM.POP.NETM,1990,-12425.0
Spain,ESP,Net migration,SM.POP.NETM,1990,-30684.0
Estonia,EST,Net migration,SM.POP.NETM,1990,-2660.0
Ethiopia,ETH,Net migration,SM.POP.NETM,1990,296014.0
European Union,EUU,Net migration,SM.POP.NETM,1990,676023.0
Fragile and conflict affected situations,FCS,Net migration,SM.POP.NETM,1990,-1290119.0
Finland,FIN,Net migration,SM.POP.NETM,1990,8920.0
Fiji,FJI,Net migration,SM.POP.NETM,1990,-11081.0
France,FRA,Net migration,SM.POP.NETM,1990,43323.0
Faroe Islands,FRO,Net migration,SM.POP.NETM,1990,-1203.0
Micronesia, Fed. Sts.,FSM,Net migration,1990,-994.0
Gabon,GAB,Net migration,SM.POP.NETM,1990,990.0
United Kingdom,GBR,Net migration,SM.POP.NETM,1990,57132.0
Georgia,GEO,Net migration,SM.POP.NETM,1990,-108969.0
Ghana,GHA,Net migration,SM.POP.NETM,1990,-46789.0
Gibraltar,GIB,Net migration,SM.POP.NETM,1990,-621.0
Guinea,GIN,Net migration,SM.POP.NETM,1990,107641.0
Gambia, The,GMB,Net migration,1990,10765.0
Guinea-Bissau,GNB,Net migration,SM.POP.NETM,1990,-8151.0
Equatorial Guinea,GNQ,Net migration,SM.POP.NETM,1990,3511.0
Greece,GRC,Net migration,SM.POP.NETM,1990,26294.0
Grenada,GRD,Net migration,SM.POP.NETM,1990,-1088.0
Greenland,GRL,Net migration,SM.POP.NETM,1990,-648.0
Guatemala,GTM,Net migration,SM.POP.NETM,1990,-27735.0
Guam,GUM,Net migration,SM.POP.NETM,1990,-438.0
Guyana,GUY,Net migration,SM.POP.NETM,1990,-20930.0
High income,HIC,Net migration,SM.POP.NETM,1990,1926506.0
Hong Kong SAR, China,HKG,Net migration,1990,-20790.0
Honduras,HND,Net migration,SM.POP.NETM,1990,-15351.0
Heavily indebted poor countries (HIPC),HPC,Net migration,SM.POP.NETM,1990,-1470700.0
Croatia,HRV,Net migration,SM.POP.NETM,1990,9538.0
Haiti,HTI,Net migration,SM.POP.NETM,1990,-26075.0
